"Sample.ID","Lifestage","Gut.Region","Stage.Gut","Sex","Domain","Phylum","Family","Abundance","totalAbun","relativeAbun"
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Promicromonosporaceae",27,27990,0.0964630225080386
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","uncultured bacterium",10,27990,0.0357270453733476
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Bacteroidaceae",1863,27990,6.65594855305466
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Dysgonomonadaceae",2024,27990,7.23115398356556
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Rikenellaceae",4567,27990,16.3165416220079
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Tannerellaceae",2317,27990,8.27795641300465
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","Anaerolineaceae",2,27990,0.00714540907466952
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Cyanobacteria","uncultured bacterium",68,27990,0.242943908538764
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Deferribacteres","Deferribacteraceae",360,27990,1.28617363344051
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Acidaminococcaceae",1258,27990,4.49446230796713
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Bacillaceae",25,27990,0.0893176134333691
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Christensenellaceae",3118,27990,11.1396927474098
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Clostridiaceae 1",10,27990,0.0357270453733476
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Clostridiales vadinBB60 group",474,27990,1.69346195069668
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Enterococcaceae",298,27990,1.06466595212576
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Erysipelotrichaceae",23,27990,0.0821722043586995
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Family XIII",98,27990,0.350125044658807
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Gracilibacteraceae",6,27990,0.0214362272240086
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Lachnospiraceae",1422,27990,5.08038585209003
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Peptococcaceae",499,27990,1.78277956413005
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Ruminococcaceae",4246,27990,15.1697034655234
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Syntrophomonadaceae",49,27990,0.175062522329403
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Thermoactinomycetaceae",7,27990,0.0250089317613433
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","uncultured",176,27990,0.628795998570918
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Veillonellaceae",332,27990,1.18613790639514
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Lentisphaerae","Victivallaceae",4,27990,0.014290818149339
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","uncultured",4,27990,0.014290818149339
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Acetobacteraceae",63,27990,0.22508038585209
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Beijerinckiaceae",5,27990,0.0178635226866738
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Burkholderiaceae",428,27990,1.52911754197928
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Coxiellaceae",25,27990,0.0893176134333691
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfarculaceae",54,27990,0.192926045016077
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfobacteraceae",27,27990,0.0964630225080386
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfovibrionaceae",1559,27990,5.56984637370489
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Devosiaceae",18,27990,0.0643086816720257
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Kaistiaceae",3,27990,0.0107181136120043
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Rhizobiaceae",190,27990,0.678813862093605
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Rhodobacteraceae",10,27990,0.0357270453733476
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Rhodocyclaceae",892,27990,3.18685244730261
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","uncultured delta proteobacterium",178,27990,0.635941407645588
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Xanthobacteraceae",3,27990,0.0107181136120043
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Tenericutes","Acholeplasmataceae",32,27990,0.114326545194712
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Tenericutes","Anaeroplasmataceae",17,27990,0.060735977134691
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Tenericutes","Spiroplasmataceae",3,27990,0.0107181136120043
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured bacterium",38,27990,0.135762772418721
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured Firmicutes bacterium",9,27990,0.0321543408360129
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured Mollicutes bacterium",10,27990,0.0357270453733476
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured rumen bacterium",5,27990,0.0178635226866738
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Chthoniobacteraceae",9,27990,0.0321543408360129
"Paunch19","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Opitutaceae",86,27990,0.30725259021079
"Paunch2","larva","paunch","Larval paunch","","Archaea","Euryarchaeota","Methanobacteriaceae",202,22355,0.903600984119884
"Paunch2","larva","paunch","Larval paunch","","Archaea","Euryarchaeota","Methanomethylophilaceae",43,22355,0.192350704540371
"Paunch2","larva","paunch","Larval paunch","","Archaea","Thaumarchaeota","Nitrososphaeraceae",25,22355,0.111831804965332
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Acidobacteria","Blastocatellaceae",26,22355,0.116305077163945
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Acidobacteria","Holophagaceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Acidobacteria","Pyrinomonadaceae",14,22355,0.062625810780586
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Acidobacteria","Solibacteraceae (Subgroup 3)",8,22355,0.0357861775889063
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Acidobacteria","uncultured bacterium",38,22355,0.169984343547305
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Acidobacteria","uncultured soil bacterium",4,22355,0.0178930887944531
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Acidobacteria","Unknown Family",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","67-14",77,22355,0.344441959293223
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Acidothermaceae",16,22355,0.0715723551778126
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Actinomycetaceae",4,22355,0.0178930887944531
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Cellulomonadaceae",31,22355,0.138671438157012
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Coriobacteriales Incertae Sedis",14,22355,0.062625810780586
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Frankiaceae",10,22355,0.0447327219861329
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Gaiellaceae",51,22355,0.228136882129278
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Geodermatophilaceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Iamiaceae",9,22355,0.0402594497875196
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Ilumatobacteraceae",23,22355,0.102885260568106
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Intrasporangiaceae",13,22355,0.0581525385819727
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Kineosporiaceae",18,22355,0.0805188995750391
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Microbacteriaceae",11,22355,0.0492059941847461
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Micrococcaceae",3,22355,0.0134198165958399
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Micromonosporaceae",94,22355,0.420487586669649
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Mycobacteriaceae",21,22355,0.093938716170879
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Nakamurellaceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Nocardioidaceae",48,22355,0.214717065533438
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Promicromonosporaceae",58,22355,0.259449787519571
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Pseudonocardiaceae",35,22355,0.156564526951465
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Solirubrobacteraceae",39,22355,0.174457615745918
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Sporichthyaceae",4,22355,0.0178930887944531
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Streptomycetaceae",40,22355,0.178930887944531
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Streptosporangiaceae",6,22355,0.0268396331916797
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Thermomonosporaceae",10,22355,0.0447327219861329
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","uncultured",84,22355,0.375754864683516
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","uncultured bacterium",77,22355,0.344441959293223
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Chitinophagaceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Dysgonomonadaceae",457,22355,2.04428539476627
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Flavobacteriaceae",3,22355,0.0134198165958399
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Rikenellaceae",1173,22355,5.24714828897338
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Tannerellaceae",3313,22355,14.8199507940058
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Weeksellaceae",4,22355,0.0178930887944531
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","A4b",4,22355,0.0178930887944531
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","Caldilineaceae",6,22355,0.0268396331916797
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","Chloroflexaceae",7,22355,0.031312905390293
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","JG30-KF-CM45",56,22355,0.250503243122344
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","Ktedonobacteraceae",10,22355,0.0447327219861329
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","uncultured bacterium",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","uncultured Chloroflexi bacterium",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Deferribacteres","Deferribacteraceae",141,22355,0.630731380004473
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Elusimicrobia","Endomicrobiaceae",8,22355,0.0357861775889063
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Entotheonellaeota","Entotheonellaceae",4,22355,0.0178930887944531
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Acidaminococcaceae",2360,22355,10.5569223887274
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Alicyclobacillaceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Bacillaceae",156,22355,0.697830462983673
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Christensenellaceae",1582,22355,7.07671661820622
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Clostridiaceae 1",5,22355,0.0223663609930664
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Clostridiales vadinBB60 group",94,22355,0.420487586669649
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Erysipelotrichaceae",45,22355,0.201297248937598
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Family XIII",342,22355,1.52985909192574
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Gracilibacteraceae",16,22355,0.0715723551778126
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Lachnospiraceae",1703,22355,7.61798255423843
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Paenibacillaceae",9,22355,0.0402594497875196
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Peptococcaceae",684,22355,3.05971818385149
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Peptostreptococcaceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Planococcaceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Ruminococcaceae",3174,22355,14.1981659583986
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Syntrophomonadaceae",19,22355,0.0849921717736524
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","uncultured",172,22355,0.769402818161485
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Veillonellaceae",1133,22355,5.06821740102885
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Gemmatimonadetes","Gemmatimonadaceae",12,22355,0.0536792663833594
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","Gemmataceae",165,22355,0.738089912771192
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","Isosphaeraceae",39,22355,0.174457615745918
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","Pirellulaceae",123,22355,0.550212480429434
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","Rubinisphaeraceae",22,22355,0.0984119883694923
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","uncultured",12,22355,0.0536792663833594
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","uncultured bacterium",10,22355,0.0447327219861329
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","WD2101 soil group",14,22355,0.062625810780586
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Acetobacteraceae",3,22355,0.0134198165958399
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Beijerinckiaceae",10,22355,0.0447327219861329
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Burkholderiaceae",779,22355,3.48467904271975
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Coxiellaceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","D05-2",5,22355,0.0223663609930664
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfarculaceae",152,22355,0.679937374189219
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfobacteraceae",26,22355,0.116305077163945
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfovibrionaceae",1561,22355,6.98277790203534
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Devosiaceae",6,22355,0.0268396331916797
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Hyphomicrobiaceae",47,22355,0.210243793334824
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Nitrosomonadaceae",32,22355,0.143144710355625
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Polyangiaceae",5,22355,0.0223663609930664
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Reyranellaceae",20,22355,0.0894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Rhizobiaceae",870,22355,3.89174681279356
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Rhizobiales Incertae Sedis",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Rhodomicrobiaceae",8,22355,0.0357861775889063
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Sandaracinaceae",7,22355,0.031312905390293
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Sphingomonadaceae",26,22355,0.116305077163945
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","uncultured",34,22355,0.152091254752852
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","uncultured delta proteobacterium",90,22355,0.402594497875196
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Unknown Family",10,22355,0.0447327219861329
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Xanthobacteraceae",179,22355,0.800715723551778
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Xanthomonadaceae",18,22355,0.0805188995750391
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Tenericutes","Acholeplasmataceae",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured Mollicutes bacterium",2,22355,0.00894654439722657
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Chthoniobacteraceae",160,22355,0.715723551778126
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Opitutaceae",18,22355,0.0805188995750391
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Pedosphaeraceae",8,22355,0.0357861775889063
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Rubritaleaceae",3,22355,0.0134198165958399
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Verrucomicrobiaceae",13,22355,0.0581525385819727
"Paunch2","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Xiphinematobacteraceae",4,22355,0.0178930887944531
"Paunch20","larva","paunch","Larval paunch","","Archaea","Euryarchaeota","Methanobacteriaceae",1254,22073,5.68114891496398
"Paunch20","larva","paunch","Larval paunch","","Archaea","Euryarchaeota","Methanomethylophilaceae",889,22073,4.02754496443619
"Paunch20","larva","paunch","Larval paunch","","Archaea","Thaumarchaeota","Nitrososphaeraceae",6,22073,0.0271825306936076
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Acidobacteria","uncultured bacterium",2,22073,0.00906084356453586
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Acidothermaceae",3,22073,0.0135912653468038
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Coriobacteriales Incertae Sedis",9,22073,0.0407737960404114
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Gaiellaceae",3,22073,0.0135912653468038
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Micrococcaceae",5,22073,0.0226521089113396
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Micromonosporaceae",5,22073,0.0226521089113396
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Mycobacteriaceae",4,22073,0.0181216871290717
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Promicromonosporaceae",48,22073,0.217460245548861
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Pseudonocardiaceae",8,22073,0.0362433742581434
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Streptomycetaceae",4,22073,0.0181216871290717
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Streptosporangiaceae",2,22073,0.00906084356453586
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Thermomonosporaceae",3,22073,0.0135912653468038
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","uncultured bacterium",15,22073,0.0679563267340189
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Bacteroidaceae",104,22073,0.471163865355865
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Dysgonomonadaceae",1808,22073,8.19100258234042
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Flavobacteriaceae",27,22073,0.122321388121234
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Rikenellaceae",3371,22073,15.2720518280252
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Bacteroidetes","Tannerellaceae",163,22073,0.738458750509672
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Chloroflexi","Thermomicrobiaceae",2,22073,0.00906084356453586
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Cloacimonetes","Cloacimonadaceae",2,22073,0.00906084356453586
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Cyanobacteria","uncultured bacterium",43,22073,0.194808136637521
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Deferribacteres","Deferribacteraceae",269,22073,1.21868345943007
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Elusimicrobia","Endomicrobiaceae",36,22073,0.163095184161645
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Acidaminococcaceae",1144,22073,5.18280251891451
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Bacillaceae",129,22073,0.584424409912563
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Christensenellaceae",2052,22073,9.29642549721379
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Clostridiaceae 1",6,22073,0.0271825306936076
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Clostridiales vadinBB60 group",593,22073,2.68654011688488
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Enterococcaceae",28,22073,0.126851809903502
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Erysipelotrichaceae",37,22073,0.167625605943913
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Family XIII",116,22073,0.52552892674308
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Gracilibacteraceae",15,22073,0.0679563267340189
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Lachnospiraceae",889,22073,4.02754496443619
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Peptococcaceae",736,22073,3.3343904317492
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Ruminococcaceae",4395,22073,19.9112037330675
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Syntrophomonadaceae",47,22073,0.212929823766593
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","uncultured",172,22073,0.779232546550084
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Firmicutes","Veillonellaceae",337,22073,1.52675214062429
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Lentisphaerae","Victivallaceae",6,22073,0.0271825306936076
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","Gemmataceae",4,22073,0.0181216871290717
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Planctomycetes","Pirellulaceae",187,22073,0.847188873284103
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Acetobacteraceae",42,22073,0.190277714855253
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Burkholderiaceae",312,22073,1.41349159606759
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfarculaceae",63,22073,0.28541657228288
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfobacteraceae",27,22073,0.122321388121234
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Desulfovibrionaceae",1058,22073,4.79318624563947
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Hyphomicrobiaceae",5,22073,0.0226521089113396
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Nitrosomonadaceae",10,22073,0.0453042178226793
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Rhizobiaceae",70,22073,0.317129524758755
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Rhodocyclaceae",1309,22073,5.93032211298872
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Sphingomonadaceae",2,22073,0.00906084356453586
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","uncultured delta proteobacterium",39,22073,0.176686449508449
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Xanthobacteraceae",22,22073,0.0996692792098944
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Proteobacteria","Xanthomonadaceae",3,22073,0.0135912653468038
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Tenericutes","Acholeplasmataceae",2,22073,0.00906084356453586
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Tenericutes","Anaeroplasmataceae",7,22073,0.0317129524758755
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured bacterium",23,22073,0.104199700992162
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured Firmicutes bacterium",3,22073,0.0135912653468038
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured Mollicutes bacterium",4,22073,0.0181216871290717
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Tenericutes","uncultured rumen bacterium",9,22073,0.0407737960404114
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Chthoniobacteraceae",35,22073,0.158564762379378
"Paunch20","larva","paunch","Larval paunch","","Bacteria","Verrucomicrobia","Opitutaceae",50,22073,0.226521089113396
"Paunch21","larva","paunch","Larval paunch","","Archaea","Euryarchaeota","Methanobacteriaceae",130,11994,1.08387527096882
"Paunch21","larva","paunch","Larval paunch","","Archaea","Euryarchaeota","Methanomethylophilaceae",738,11994,6.15307653826913
"Paunch21","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Acidothermaceae",2,11994,0.016675004168751
"Paunch21","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Actinomycetaceae",4,11994,0.0333500083375021
"Paunch21","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Cellulomonadaceae",3,11994,0.0250125062531266
"Paunch21","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Coriobacteriales Incertae Sedis",9,11994,0.0750375187593797
"Paunch21","larva","paunch","Larval paunch","","Bacteria","Actinobacteria","Micromonosporaceae",2,11994,0.016675004168751
